,result,id,name,url,imdb,tmdb,premiere,type_id,type,country_id,country,genre_id,genre,company_id,company,key,note,set,region,streaming,from,to,ranking,ranking_last,value,value_last,value_total,countries,days
1847,18.0,58242.0,Rocketman,https://flixpatrol.com/title/rocketman,2066051,504608,2019.0,1.0,Movie,89.0,United Kingdom,8722.0,Biopic,435.0,Universal Pictures,81044418,81044418,2.0,93.0,656.0,2021-01-31,2021-01-31,8.0,8.0,3.0,0.0,0.0,0.0,0.0
1848,19.0,100404.0,Outside the Wire,https://flixpatrol.com/title/outside-the-wire,10451914,775996,2021.0,1.0,Movie,4672.0,USA,82.0,Science Fiction,656.0,Netflix,81074110,81074110,2.0,93.0,656.0,2021-01-31,2021-01-31,9.0,9.0,2.0,0.0,0.0,0.0,0.0
1849,20.0,47535.0,Smallfoot,https://flixpatrol.com/title/smallfoot,6182908,446894,2018.0,1.0,Movie,4672.0,USA,243.0,Animated,919.0,Warner Bros. Pictures,80233337,80233337,2.0,93.0,656.0,2021-01-31,2021-01-31,10.0,10.0,1.0,0.0,0.0,0.0,0.0
1850,21.0,100262.0,Fate: The Winx Saga,https://flixpatrol.com/title/fate-the-winx-saga,8179402,97175,2021.0,2.0,TV,93.0,Italy,6844.0,Fantasy,656.0,Netflix,80220679,80220679,3.0,93.0,656.0,2021-01-31,2021-01-31,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1851,22.0,97520.0,Lupin,https://flixpatrol.com/title/lupin,2531336,96677,2021.0,2.0,TV,4672.0,USA,6827.0,Crime,656.0,Netflix,80994082,80994082,3.0,93.0,656.0,2021-01-31,2021-01-31,2.0,2.0,9.0,0.0,0.0,0.0,0.0
1852,23.0,73635.0,Bridgerton,https://flixpatrol.com/title/bridgerton,8740790,91239,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80232398,80232398,3.0,93.0,656.0,2021-01-31,2021-01-31,3.0,3.0,8.0,0.0,0.0,0.0,0.0
1853,24.0,73158.0,Snowpiercer,https://flixpatrol.com/title/snowpiercer-2020,6156584,79680,2020.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,656.0,Netflix,80177458,80177458,3.0,93.0,656.0,2021-01-31,2021-01-31,4.0,4.0,7.0,0.0,0.0,0.0,0.0
1854,25.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2021-01-31,2021-01-31,5.0,5.0,6.0,0.0,0.0,0.0,0.0
1855,26.0,73855.0,Jurassic World: Camp Cretaceous,https://flixpatrol.com/title/jurassic-world-camp-cretaceous,10436228,93741,2020.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,81009646,81009646,3.0,93.0,656.0,2021-01-31,2021-01-31,6.0,6.0,5.0,0.0,0.0,0.0,0.0
1856,27.0,66025.0,Bonding,https://flixpatrol.com/title/bonding,7718088,88512,2019.0,2.0,TV,90.0,Spain,6822.0,Comedy,656.0,Netflix,81004814,81004814,3.0,93.0,656.0,2021-01-31,2021-01-31,7.0,7.0,4.0,0.0,0.0,0.0,0.0
1857,28.0,57643.0,Disenchantment,https://flixpatrol.com/title/disenchantment,5363918,73021,2018.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80095697,80095697,3.0,93.0,656.0,2021-01-31,2021-01-31,8.0,8.0,3.0,0.0,0.0,0.0,0.0
1858,29.0,54791.0,Cobra Kai,https://flixpatrol.com/title/cobra-kai,7221388,77169,2018.0,2.0,TV,4672.0,USA,6852.0,Action,656.0,Netflix,81002370,81002370,3.0,93.0,656.0,2021-01-31,2021-01-31,9.0,0.0,2.0,0.0,0.0,0.0,0.0
1859,30.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,3.0,93.0,656.0,2021-01-31,2021-01-31,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1860,1.0,101176.0,Below Zero,https://flixpatrol.com/title/below-zero,9845564,587996,2021.0,1.0,Movie,90.0,Spain,81.0,Action,656.0,Netflix,81038588,81038588,1.0,93.0,656.0,2021-02-01,2021-02-01,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1861,2.0,100262.0,Fate: The Winx Saga,https://flixpatrol.com/title/fate-the-winx-saga,8179402,97175,2021.0,2.0,TV,93.0,Italy,6844.0,Fantasy,656.0,Netflix,80220679,80220679,1.0,93.0,656.0,2021-02-01,2021-02-01,2.0,2.0,9.0,0.0,0.0,0.0,0.0
1862,3.0,97520.0,Lupin,https://flixpatrol.com/title/lupin,2531336,96677,2021.0,2.0,TV,4672.0,USA,6827.0,Crime,656.0,Netflix,80994082,80994082,1.0,93.0,656.0,2021-02-01,2021-02-01,3.0,3.0,8.0,0.0,0.0,0.0,0.0
1863,4.0,99913.0,The Dig,https://flixpatrol.com/title/the-dig,3661210,532865,2021.0,1.0,Movie,89.0,United Kingdom,88.0,Drama,656.0,Netflix,81167887,81167887,1.0,93.0,656.0,2021-02-01,2021-02-01,4.0,5.0,7.0,0.0,0.0,0.0,0.0
1864,5.0,101134.0,Finding &#39;Ohana,https://flixpatrol.com/title/finding-ohana,10332588,644092,2021.0,1.0,Movie,4672.0,USA,242.0,Adventure,656.0,Netflix,81023618,81023618,1.0,93.0,656.0,2021-02-01,2021-02-01,5.0,6.0,6.0,0.0,0.0,0.0,0.0
1865,6.0,73635.0,Bridgerton,https://flixpatrol.com/title/bridgerton,8740790,91239,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80232398,80232398,1.0,93.0,656.0,2021-02-01,2021-02-01,6.0,4.0,5.0,0.0,0.0,0.0,0.0
1866,7.0,58792.0,Escape Room,https://flixpatrol.com/title/escape-room,5886046,522681,2019.0,1.0,Movie,4672.0,USA,92.0,Horror,883.0,Sony Pictures,81001691,81001691,1.0,93.0,656.0,2021-02-01,2021-02-01,7.0,7.0,4.0,0.0,0.0,0.0,0.0
1867,8.0,73158.0,Snowpiercer,https://flixpatrol.com/title/snowpiercer-2020,6156584,79680,2020.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,656.0,Netflix,80177458,80177458,1.0,93.0,656.0,2021-02-01,2021-02-01,8.0,8.0,3.0,0.0,0.0,0.0,0.0
1868,9.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,1.0,93.0,656.0,2021-02-01,2021-02-01,9.0,9.0,2.0,0.0,0.0,0.0,0.0
1869,10.0,98490.0,The White Tiger,https://flixpatrol.com/title/the-white-tiger,6571548,628534,2021.0,1.0,Movie,7187.0,India,246.0,Drama,656.0,Netflix,80202877,80202877,1.0,93.0,656.0,2021-02-01,2021-02-01,10.0,10.0,1.0,0.0,0.0,0.0,0.0
1870,11.0,101176.0,Below Zero,https://flixpatrol.com/title/below-zero,9845564,587996,2021.0,1.0,Movie,90.0,Spain,81.0,Action,656.0,Netflix,81038588,81038588,2.0,93.0,656.0,2021-02-01,2021-02-01,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1871,12.0,99913.0,The Dig,https://flixpatrol.com/title/the-dig,3661210,532865,2021.0,1.0,Movie,89.0,United Kingdom,88.0,Drama,656.0,Netflix,81167887,81167887,2.0,93.0,656.0,2021-02-01,2021-02-01,2.0,2.0,9.0,0.0,0.0,0.0,0.0
1872,13.0,101134.0,Finding &#39;Ohana,https://flixpatrol.com/title/finding-ohana,10332588,644092,2021.0,1.0,Movie,4672.0,USA,242.0,Adventure,656.0,Netflix,81023618,81023618,2.0,93.0,656.0,2021-02-01,2021-02-01,3.0,3.0,8.0,0.0,0.0,0.0,0.0
1873,14.0,58792.0,Escape Room,https://flixpatrol.com/title/escape-room,5886046,522681,2019.0,1.0,Movie,4672.0,USA,92.0,Horror,883.0,Sony Pictures,81001691,81001691,2.0,93.0,656.0,2021-02-01,2021-02-01,4.0,4.0,7.0,0.0,0.0,0.0,0.0
1874,15.0,98490.0,The White Tiger,https://flixpatrol.com/title/the-white-tiger,6571548,628534,2021.0,1.0,Movie,7187.0,India,246.0,Drama,656.0,Netflix,80202877,80202877,2.0,93.0,656.0,2021-02-01,2021-02-01,5.0,5.0,6.0,0.0,0.0,0.0,0.0
1875,16.0,94648.0,Ava,https://flixpatrol.com/title/ava-2020,8784956,539885,2020.0,1.0,Movie,4672.0,USA,84.0,Thriller,9862.0,Vertical Entertainment,81034865,81034865,2.0,93.0,656.0,2021-02-01,2021-02-01,6.0,6.0,5.0,0.0,0.0,0.0,0.0
1876,17.0,58242.0,Rocketman,https://flixpatrol.com/title/rocketman,2066051,504608,2019.0,1.0,Movie,89.0,United Kingdom,8722.0,Biopic,435.0,Universal Pictures,81044418,81044418,2.0,93.0,656.0,2021-02-01,2021-02-01,7.0,8.0,4.0,0.0,0.0,0.0,0.0
1877,18.0,100404.0,Outside the Wire,https://flixpatrol.com/title/outside-the-wire,10451914,775996,2021.0,1.0,Movie,4672.0,USA,82.0,Science Fiction,656.0,Netflix,81074110,81074110,2.0,93.0,656.0,2021-02-01,2021-02-01,8.0,9.0,3.0,0.0,0.0,0.0,0.0
1878,19.0,59175.0,White Boy Rick,https://flixpatrol.com/title/white-boy-rick,4537896,438808,2018.0,1.0,Movie,4672.0,USA,88.0,Drama,883.0,Sony Pictures,80195963,80195963,2.0,93.0,656.0,2021-02-01,2021-02-01,9.0,7.0,2.0,0.0,0.0,0.0,0.0
1879,20.0,80759.0,Tiramisu,https://flixpatrol.com/title/tiramisu,4908040,384500,2016.0,1.0,Movie,93.0,Italy,0.0,,0.0,,81002886,81002886,2.0,93.0,656.0,2021-02-01,2021-02-01,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1880,21.0,100262.0,Fate: The Winx Saga,https://flixpatrol.com/title/fate-the-winx-saga,8179402,97175,2021.0,2.0,TV,93.0,Italy,6844.0,Fantasy,656.0,Netflix,80220679,80220679,3.0,93.0,656.0,2021-02-01,2021-02-01,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1881,22.0,97520.0,Lupin,https://flixpatrol.com/title/lupin,2531336,96677,2021.0,2.0,TV,4672.0,USA,6827.0,Crime,656.0,Netflix,80994082,80994082,3.0,93.0,656.0,2021-02-01,2021-02-01,2.0,2.0,9.0,0.0,0.0,0.0,0.0
1882,23.0,73635.0,Bridgerton,https://flixpatrol.com/title/bridgerton,8740790,91239,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80232398,80232398,3.0,93.0,656.0,2021-02-01,2021-02-01,3.0,3.0,8.0,0.0,0.0,0.0,0.0
1883,24.0,73158.0,Snowpiercer,https://flixpatrol.com/title/snowpiercer-2020,6156584,79680,2020.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,656.0,Netflix,80177458,80177458,3.0,93.0,656.0,2021-02-01,2021-02-01,4.0,4.0,7.0,0.0,0.0,0.0,0.0
1884,25.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2021-02-01,2021-02-01,5.0,5.0,6.0,0.0,0.0,0.0,0.0
1885,26.0,73855.0,Jurassic World: Camp Cretaceous,https://flixpatrol.com/title/jurassic-world-camp-cretaceous,10436228,93741,2020.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,81009646,81009646,3.0,93.0,656.0,2021-02-01,2021-02-01,6.0,6.0,5.0,0.0,0.0,0.0,0.0
1886,27.0,66025.0,Bonding,https://flixpatrol.com/title/bonding,7718088,88512,2019.0,2.0,TV,90.0,Spain,6822.0,Comedy,656.0,Netflix,81004814,81004814,3.0,93.0,656.0,2021-02-01,2021-02-01,7.0,7.0,4.0,0.0,0.0,0.0,0.0
1887,28.0,57643.0,Disenchantment,https://flixpatrol.com/title/disenchantment,5363918,73021,2018.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80095697,80095697,3.0,93.0,656.0,2021-02-01,2021-02-01,8.0,8.0,3.0,0.0,0.0,0.0,0.0
1888,29.0,100918.0,SanPa Sins of the Savior,https://flixpatrol.com/title/sanpa-sins-of-the-savior,13731400,115569,2020.0,2.0,TV,93.0,Italy,6841.0,Documentary,656.0,Netflix,81010965,81010965,3.0,93.0,656.0,2021-02-01,2021-02-01,9.0,0.0,2.0,0.0,0.0,0.0,0.0
1889,30.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,3.0,93.0,656.0,2021-02-01,2021-02-01,10.0,10.0,1.0,0.0,0.0,0.0,0.0
1890,1.0,100262.0,Fate: The Winx Saga,https://flixpatrol.com/title/fate-the-winx-saga,8179402,97175,2021.0,2.0,TV,93.0,Italy,6844.0,Fantasy,656.0,Netflix,80220679,80220679,1.0,93.0,656.0,2021-02-02,2021-02-02,1.0,2.0,10.0,0.0,0.0,0.0,0.0
1891,2.0,101176.0,Below Zero,https://flixpatrol.com/title/below-zero,9845564,587996,2021.0,1.0,Movie,90.0,Spain,81.0,Action,656.0,Netflix,81038588,81038588,1.0,93.0,656.0,2021-02-02,2021-02-02,2.0,1.0,9.0,0.0,0.0,0.0,0.0
1892,3.0,73635.0,Bridgerton,https://flixpatrol.com/title/bridgerton,8740790,91239,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80232398,80232398,1.0,93.0,656.0,2021-02-02,2021-02-02,3.0,6.0,8.0,0.0,0.0,0.0,0.0
1893,4.0,97520.0,Lupin,https://flixpatrol.com/title/lupin,2531336,96677,2021.0,2.0,TV,4672.0,USA,6827.0,Crime,656.0,Netflix,80994082,80994082,1.0,93.0,656.0,2021-02-02,2021-02-02,4.0,3.0,7.0,0.0,0.0,0.0,0.0
1894,5.0,99913.0,The Dig,https://flixpatrol.com/title/the-dig,3661210,532865,2021.0,1.0,Movie,89.0,United Kingdom,88.0,Drama,656.0,Netflix,81167887,81167887,1.0,93.0,656.0,2021-02-02,2021-02-02,5.0,4.0,6.0,0.0,0.0,0.0,0.0
1895,6.0,101134.0,Finding &#39;Ohana,https://flixpatrol.com/title/finding-ohana,10332588,644092,2021.0,1.0,Movie,4672.0,USA,242.0,Adventure,656.0,Netflix,81023618,81023618,1.0,93.0,656.0,2021-02-02,2021-02-02,6.0,5.0,5.0,0.0,0.0,0.0,0.0
1896,7.0,380.0,RocknRolla,https://flixpatrol.com/title/rocknrolla,1032755,13809,2008.0,1.0,Movie,89.0,United Kingdom,84.0,Thriller,0.0,,70098900,70098900,1.0,93.0,656.0,2021-02-02,2021-02-02,7.0,0.0,4.0,0.0,0.0,0.0,0.0
1897,8.0,44693.0,The Good Place,https://flixpatrol.com/title/the-good-place,4955642,66573,2016.0,2.0,TV,4672.0,USA,6822.0,Comedy,8815.0,NBC,80113701,80113701,1.0,93.0,656.0,2021-02-02,2021-02-02,8.0,0.0,3.0,0.0,0.0,0.0,0.0
1898,9.0,73158.0,Snowpiercer,https://flixpatrol.com/title/snowpiercer-2020,6156584,79680,2020.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,656.0,Netflix,80177458,80177458,1.0,93.0,656.0,2021-02-02,2021-02-02,9.0,8.0,2.0,0.0,0.0,0.0,0.0
1899,10.0,89488.0,Demon Slayer: Kimetsu no Yaiba,https://flixpatrol.com/title/demon-slayer-kimetsu-no-yaiba,9335498,85937,2019.0,2.0,TV,6840.0,Japan,6833.0,Animation,0.0,,81091393,81091393,1.0,93.0,656.0,2021-02-02,2021-02-02,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1900,11.0,101176.0,Below Zero,https://flixpatrol.com/title/below-zero,9845564,587996,2021.0,1.0,Movie,90.0,Spain,81.0,Action,656.0,Netflix,81038588,81038588,2.0,93.0,656.0,2021-02-02,2021-02-02,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1901,12.0,99913.0,The Dig,https://flixpatrol.com/title/the-dig,3661210,532865,2021.0,1.0,Movie,89.0,United Kingdom,88.0,Drama,656.0,Netflix,81167887,81167887,2.0,93.0,656.0,2021-02-02,2021-02-02,2.0,2.0,9.0,0.0,0.0,0.0,0.0
1902,13.0,101134.0,Finding &#39;Ohana,https://flixpatrol.com/title/finding-ohana,10332588,644092,2021.0,1.0,Movie,4672.0,USA,242.0,Adventure,656.0,Netflix,81023618,81023618,2.0,93.0,656.0,2021-02-02,2021-02-02,3.0,3.0,8.0,0.0,0.0,0.0,0.0
1903,14.0,380.0,RocknRolla,https://flixpatrol.com/title/rocknrolla,1032755,13809,2008.0,1.0,Movie,89.0,United Kingdom,84.0,Thriller,0.0,,70098900,70098900,2.0,93.0,656.0,2021-02-02,2021-02-02,4.0,0.0,7.0,0.0,0.0,0.0,0.0
1904,15.0,58792.0,Escape Room,https://flixpatrol.com/title/escape-room,5886046,522681,2019.0,1.0,Movie,4672.0,USA,92.0,Horror,883.0,Sony Pictures,81001691,81001691,2.0,93.0,656.0,2021-02-02,2021-02-02,5.0,4.0,6.0,0.0,0.0,0.0,0.0
1905,16.0,98490.0,The White Tiger,https://flixpatrol.com/title/the-white-tiger,6571548,628534,2021.0,1.0,Movie,7187.0,India,246.0,Drama,656.0,Netflix,80202877,80202877,2.0,93.0,656.0,2021-02-02,2021-02-02,6.0,5.0,5.0,0.0,0.0,0.0,0.0
1906,17.0,519.0,Corpse Bride,https://flixpatrol.com/title/corpse-bride,0121164,3933,2005.0,1.0,Movie,4672.0,USA,243.0,Animated,919.0,Warner Bros. Pictures,70032593,70032593,2.0,93.0,656.0,2021-02-02,2021-02-02,7.0,0.0,4.0,0.0,0.0,0.0,0.0
1907,18.0,80759.0,Tiramisu,https://flixpatrol.com/title/tiramisu,4908040,384500,2016.0,1.0,Movie,93.0,Italy,0.0,,0.0,,81002886,81002886,2.0,93.0,656.0,2021-02-02,2021-02-02,8.0,10.0,3.0,0.0,0.0,0.0,0.0
1908,19.0,37979.0,Mister Felicita,https://flixpatrol.com/title/mister-felicita,6302050,419511,2017.0,1.0,Movie,93.0,Italy,241.0,Comedy,0.0,,81005287,81005287,2.0,93.0,656.0,2021-02-02,2021-02-02,9.0,0.0,2.0,0.0,0.0,0.0,0.0
1909,20.0,94648.0,Ava,https://flixpatrol.com/title/ava-2020,8784956,539885,2020.0,1.0,Movie,4672.0,USA,84.0,Thriller,9862.0,Vertical Entertainment,81034865,81034865,2.0,93.0,656.0,2021-02-02,2021-02-02,10.0,6.0,1.0,0.0,0.0,0.0,0.0
1910,21.0,100262.0,Fate: The Winx Saga,https://flixpatrol.com/title/fate-the-winx-saga,8179402,97175,2021.0,2.0,TV,93.0,Italy,6844.0,Fantasy,656.0,Netflix,80220679,80220679,3.0,93.0,656.0,2021-02-02,2021-02-02,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1911,22.0,73635.0,Bridgerton,https://flixpatrol.com/title/bridgerton,8740790,91239,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80232398,80232398,3.0,93.0,656.0,2021-02-02,2021-02-02,2.0,3.0,9.0,0.0,0.0,0.0,0.0
1912,23.0,97520.0,Lupin,https://flixpatrol.com/title/lupin,2531336,96677,2021.0,2.0,TV,4672.0,USA,6827.0,Crime,656.0,Netflix,80994082,80994082,3.0,93.0,656.0,2021-02-02,2021-02-02,3.0,2.0,8.0,0.0,0.0,0.0,0.0
1913,24.0,44693.0,The Good Place,https://flixpatrol.com/title/the-good-place,4955642,66573,2016.0,2.0,TV,4672.0,USA,6822.0,Comedy,8815.0,NBC,80113701,80113701,3.0,93.0,656.0,2021-02-02,2021-02-02,4.0,0.0,7.0,0.0,0.0,0.0,0.0
1914,25.0,73158.0,Snowpiercer,https://flixpatrol.com/title/snowpiercer-2020,6156584,79680,2020.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,656.0,Netflix,80177458,80177458,3.0,93.0,656.0,2021-02-02,2021-02-02,5.0,4.0,6.0,0.0,0.0,0.0,0.0
1915,26.0,89488.0,Demon Slayer: Kimetsu no Yaiba,https://flixpatrol.com/title/demon-slayer-kimetsu-no-yaiba,9335498,85937,2019.0,2.0,TV,6840.0,Japan,6833.0,Animation,0.0,,81091393,81091393,3.0,93.0,656.0,2021-02-02,2021-02-02,6.0,0.0,5.0,0.0,0.0,0.0,0.0
1916,27.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2021-02-02,2021-02-02,7.0,5.0,4.0,0.0,0.0,0.0,0.0
1917,28.0,57643.0,Disenchantment,https://flixpatrol.com/title/disenchantment,5363918,73021,2018.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80095697,80095697,3.0,93.0,656.0,2021-02-02,2021-02-02,8.0,8.0,3.0,0.0,0.0,0.0,0.0
1918,29.0,66025.0,Bonding,https://flixpatrol.com/title/bonding,7718088,88512,2019.0,2.0,TV,90.0,Spain,6822.0,Comedy,656.0,Netflix,81004814,81004814,3.0,93.0,656.0,2021-02-02,2021-02-02,9.0,7.0,2.0,0.0,0.0,0.0,0.0
1919,30.0,73855.0,Jurassic World: Camp Cretaceous,https://flixpatrol.com/title/jurassic-world-camp-cretaceous,10436228,93741,2020.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,81009646,81009646,3.0,93.0,656.0,2021-02-02,2021-02-02,10.0,6.0,1.0,0.0,0.0,0.0,0.0
1920,1.0,100262.0,Fate: The Winx Saga,https://flixpatrol.com/title/fate-the-winx-saga,8179402,97175,2021.0,2.0,TV,93.0,Italy,6844.0,Fantasy,656.0,Netflix,80220679,80220679,1.0,93.0,656.0,2021-02-03,2021-02-03,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1921,2.0,73635.0,Bridgerton,https://flixpatrol.com/title/bridgerton,8740790,91239,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80232398,80232398,1.0,93.0,656.0,2021-02-03,2021-02-03,2.0,3.0,9.0,0.0,0.0,0.0,0.0
1922,3.0,97520.0,Lupin,https://flixpatrol.com/title/lupin,2531336,96677,2021.0,2.0,TV,4672.0,USA,6827.0,Crime,656.0,Netflix,80994082,80994082,1.0,93.0,656.0,2021-02-03,2021-02-03,3.0,4.0,8.0,0.0,0.0,0.0,0.0
1923,4.0,101176.0,Below Zero,https://flixpatrol.com/title/below-zero,9845564,587996,2021.0,1.0,Movie,90.0,Spain,81.0,Action,656.0,Netflix,81038588,81038588,1.0,93.0,656.0,2021-02-03,2021-02-03,4.0,2.0,7.0,0.0,0.0,0.0,0.0
1924,5.0,73158.0,Snowpiercer,https://flixpatrol.com/title/snowpiercer-2020,6156584,79680,2020.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,656.0,Netflix,80177458,80177458,1.0,93.0,656.0,2021-02-03,2021-02-03,5.0,9.0,6.0,0.0,0.0,0.0,0.0
1925,6.0,99913.0,The Dig,https://flixpatrol.com/title/the-dig,3661210,532865,2021.0,1.0,Movie,89.0,United Kingdom,88.0,Drama,656.0,Netflix,81167887,81167887,1.0,93.0,656.0,2021-02-03,2021-02-03,6.0,5.0,5.0,0.0,0.0,0.0,0.0
1926,7.0,380.0,RocknRolla,https://flixpatrol.com/title/rocknrolla,1032755,13809,2008.0,1.0,Movie,89.0,United Kingdom,84.0,Thriller,0.0,,70098900,70098900,1.0,93.0,656.0,2021-02-03,2021-02-03,7.0,7.0,4.0,0.0,0.0,0.0,0.0
1927,8.0,101134.0,Finding &#39;Ohana,https://flixpatrol.com/title/finding-ohana,10332588,644092,2021.0,1.0,Movie,4672.0,USA,242.0,Adventure,656.0,Netflix,81023618,81023618,1.0,93.0,656.0,2021-02-03,2021-02-03,8.0,6.0,3.0,0.0,0.0,0.0,0.0
1928,9.0,89488.0,Demon Slayer: Kimetsu no Yaiba,https://flixpatrol.com/title/demon-slayer-kimetsu-no-yaiba,9335498,85937,2019.0,2.0,TV,6840.0,Japan,6833.0,Animation,0.0,,81091393,81091393,1.0,93.0,656.0,2021-02-03,2021-02-03,9.0,10.0,2.0,0.0,0.0,0.0,0.0
1929,10.0,44693.0,The Good Place,https://flixpatrol.com/title/the-good-place,4955642,66573,2016.0,2.0,TV,4672.0,USA,6822.0,Comedy,8815.0,NBC,80113701,80113701,1.0,93.0,656.0,2021-02-03,2021-02-03,10.0,8.0,1.0,0.0,0.0,0.0,0.0
1930,11.0,101176.0,Below Zero,https://flixpatrol.com/title/below-zero,9845564,587996,2021.0,1.0,Movie,90.0,Spain,81.0,Action,656.0,Netflix,81038588,81038588,2.0,93.0,656.0,2021-02-03,2021-02-03,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1931,12.0,99913.0,The Dig,https://flixpatrol.com/title/the-dig,3661210,532865,2021.0,1.0,Movie,89.0,United Kingdom,88.0,Drama,656.0,Netflix,81167887,81167887,2.0,93.0,656.0,2021-02-03,2021-02-03,2.0,2.0,9.0,0.0,0.0,0.0,0.0
1932,13.0,380.0,RocknRolla,https://flixpatrol.com/title/rocknrolla,1032755,13809,2008.0,1.0,Movie,89.0,United Kingdom,84.0,Thriller,0.0,,70098900,70098900,2.0,93.0,656.0,2021-02-03,2021-02-03,3.0,4.0,8.0,0.0,0.0,0.0,0.0
1933,14.0,101134.0,Finding &#39;Ohana,https://flixpatrol.com/title/finding-ohana,10332588,644092,2021.0,1.0,Movie,4672.0,USA,242.0,Adventure,656.0,Netflix,81023618,81023618,2.0,93.0,656.0,2021-02-03,2021-02-03,4.0,3.0,7.0,0.0,0.0,0.0,0.0
1934,15.0,58792.0,Escape Room,https://flixpatrol.com/title/escape-room,5886046,522681,2019.0,1.0,Movie,4672.0,USA,92.0,Horror,883.0,Sony Pictures,81001691,81001691,2.0,93.0,656.0,2021-02-03,2021-02-03,5.0,5.0,6.0,0.0,0.0,0.0,0.0
1935,16.0,519.0,Corpse Bride,https://flixpatrol.com/title/corpse-bride,0121164,3933,2005.0,1.0,Movie,4672.0,USA,243.0,Animated,919.0,Warner Bros. Pictures,70032593,70032593,2.0,93.0,656.0,2021-02-03,2021-02-03,6.0,7.0,5.0,0.0,0.0,0.0,0.0
1936,17.0,37979.0,Mister Felicita,https://flixpatrol.com/title/mister-felicita,6302050,419511,2017.0,1.0,Movie,93.0,Italy,241.0,Comedy,0.0,,81005287,81005287,2.0,93.0,656.0,2021-02-03,2021-02-03,7.0,9.0,4.0,0.0,0.0,0.0,0.0
1937,18.0,98490.0,The White Tiger,https://flixpatrol.com/title/the-white-tiger,6571548,628534,2021.0,1.0,Movie,7187.0,India,246.0,Drama,656.0,Netflix,80202877,80202877,2.0,93.0,656.0,2021-02-03,2021-02-03,8.0,6.0,3.0,0.0,0.0,0.0,0.0
1938,19.0,80759.0,Tiramisu,https://flixpatrol.com/title/tiramisu,4908040,384500,2016.0,1.0,Movie,93.0,Italy,0.0,,0.0,,81002886,81002886,2.0,93.0,656.0,2021-02-03,2021-02-03,9.0,8.0,2.0,0.0,0.0,0.0,0.0
1939,20.0,99473.0,We Can Be Heroes,https://flixpatrol.com/title/we-can-be-heroes-2020,10600398,615677,2020.0,1.0,Movie,4672.0,USA,242.0,Adventure,656.0,Netflix,80994666,80994666,2.0,93.0,656.0,2021-02-03,2021-02-03,10.0,0.0,1.0,0.0,0.0,0.0,0.0
